,Scenario,Datetime,Region,Technology,Cost,Value
306,operation,2019,reg4,Solar_PV_PP,CO2_emission_cost,0.0
307,operation,2019,reg4,Wind_PP,CO2_emission_cost,0.0
308,operation,2019,reg4,S_ROR_Hydro_PP,CO2_emission_cost,0.0
309,operation,2019,reg4,L_ROR_Hydro_PP,CO2_emission_cost,0.0
310,operation,2019,reg4,L_DAM_Hydro_PP,CO2_emission_cost,0.0
311,operation,2019,reg4,HFO_PP,CO2_emission_cost,0.0
312,operation,2019,reg4,HFO_CC_PP,CO2_emission_cost,0.0
313,operation,2019,reg4,KGT_PP,CO2_emission_cost,0.0
314,operation,2019,reg4,BW_PP,CO2_emission_cost,0.0
315,operation,2019,reg4,Diesel_engine_pp,CO2_emission_cost,0.0
316,planning,2019,reg1,Kerosene_supply,fixed_cost,0.0
317,planning,2020,reg1,Kerosene_supply,fixed_cost,0.0
318,planning,2021,reg1,Kerosene_supply,fixed_cost,0.0
319,planning,2022,reg1,Kerosene_supply,fixed_cost,0.0
320,planning,2023,reg1,Kerosene_supply,fixed_cost,0.0
321,planning,2024,reg1,Kerosene_supply,fixed_cost,0.0
322,planning,2025,reg1,Kerosene_supply,fixed_cost,0.0
323,planning,2026,reg1,Kerosene_supply,fixed_cost,0.0
324,planning,2027,reg1,Kerosene_supply,fixed_cost,0.0
325,planning,2028,reg1,Kerosene_supply,fixed_cost,0.0
326,planning,2029,reg1,Kerosene_supply,fixed_cost,0.0
327,planning,2030,reg1,Kerosene_supply,fixed_cost,0.0
328,planning,2031,reg1,Kerosene_supply,fixed_cost,0.0
329,planning,2032,reg1,Kerosene_supply,fixed_cost,0.0
330,planning,2033,reg1,Kerosene_supply,fixed_cost,0.0
331,planning,2034,reg1,Kerosene_supply,fixed_cost,0.0
332,planning,2035,reg1,Kerosene_supply,fixed_cost,0.0
333,planning,2036,reg1,Kerosene_supply,fixed_cost,0.0
334,planning,2037,reg1,Kerosene_supply,fixed_cost,0.0
335,planning,2038,reg1,Kerosene_supply,fixed_cost,0.0
336,planning,2039,reg1,Kerosene_supply,fixed_cost,0.0
337,planning,2040,reg1,Kerosene_supply,fixed_cost,0.0
338,planning,2019,reg1,Oil_supply,fixed_cost,0.0
339,planning,2020,reg1,Oil_supply,fixed_cost,0.0
340,planning,2021,reg1,Oil_supply,fixed_cost,0.0
341,planning,2022,reg1,Oil_supply,fixed_cost,0.0
342,planning,2023,reg1,Oil_supply,fixed_cost,0.0
343,planning,2024,reg1,Oil_supply,fixed_cost,0.0
344,planning,2025,reg1,Oil_supply,fixed_cost,0.0
345,planning,2026,reg1,Oil_supply,fixed_cost,0.0
346,planning,2027,reg1,Oil_supply,fixed_cost,0.0
347,planning,2028,reg1,Oil_supply,fixed_cost,0.0
348,planning,2029,reg1,Oil_supply,fixed_cost,0.0
349,planning,2030,reg1,Oil_supply,fixed_cost,0.0
350,planning,2031,reg1,Oil_supply,fixed_cost,0.0
351,planning,2032,reg1,Oil_supply,fixed_cost,0.0
352,planning,2033,reg1,Oil_supply,fixed_cost,0.0
353,planning,2034,reg1,Oil_supply,fixed_cost,0.0
354,planning,2035,reg1,Oil_supply,fixed_cost,0.0
355,planning,2036,reg1,Oil_supply,fixed_cost,0.0
356,planning,2037,reg1,Oil_supply,fixed_cost,0.0
357,planning,2038,reg1,Oil_supply,fixed_cost,0.0
358,planning,2039,reg1,Oil_supply,fixed_cost,0.0
359,planning,2040,reg1,Oil_supply,fixed_cost,0.0
360,planning,2019,reg1,BW_supply,fixed_cost,0.0
361,planning,2020,reg1,BW_supply,fixed_cost,0.0
362,planning,2021,reg1,BW_supply,fixed_cost,0.0
363,planning,2022,reg1,BW_supply,fixed_cost,0.0
364,planning,2023,reg1,BW_supply,fixed_cost,0.0
365,planning,2024,reg1,BW_supply,fixed_cost,0.0
366,planning,2025,reg1,BW_supply,fixed_cost,0.0
367,planning,2026,reg1,BW_supply,fixed_cost,0.0
368,planning,2027,reg1,BW_supply,fixed_cost,0.0
369,planning,2028,reg1,BW_supply,fixed_cost,0.0
370,planning,2029,reg1,BW_supply,fixed_cost,0.0
371,planning,2030,reg1,BW_supply,fixed_cost,0.0
372,planning,2031,reg1,BW_supply,fixed_cost,0.0
373,planning,2032,reg1,BW_supply,fixed_cost,0.0
374,planning,2033,reg1,BW_supply,fixed_cost,0.0
375,planning,2034,reg1,BW_supply,fixed_cost,0.0
376,planning,2035,reg1,BW_supply,fixed_cost,0.0
377,planning,2036,reg1,BW_supply,fixed_cost,0.0
378,planning,2037,reg1,BW_supply,fixed_cost,0.0
379,planning,2038,reg1,BW_supply,fixed_cost,0.0
380,planning,2039,reg1,BW_supply,fixed_cost,0.0
381,planning,2040,reg1,BW_supply,fixed_cost,0.0
382,planning,2019,reg1,Diesel_supply,fixed_cost,0.0
383,planning,2020,reg1,Diesel_supply,fixed_cost,0.0
384,planning,2021,reg1,Diesel_supply,fixed_cost,0.0
